SCIENTIFIC_NAME,TAXON_NAME_ID,TAXON_TERM_ID,CLASSIFICATION_ID,TERM,TERM_TYPE,SOURCE,POSITION_IN_CLASSIFICATION
Scyphozoa,10926668,514328651,10926668,Scyphozoa,display_name,Arctos,
Scyphozoa,10926668,514328652,10926668,Scyphozoa,scientific_name,Arctos,
Annelida,10927769,396471870,10927769,Lamarck,author_text,Arctos,
Annelida,10927769,396471872,10927769,ICZN,nomenclatural_code,Arctos,
Annelida,10927769,396471873,10927769,Animalia,kingdom,Arctos,1
Annelida,10927769,396471874,10927769,Protostomia,infrakingdom,Arctos,2
Annelida,10927769,396471875,10927769,Lophozoa,superphylum,Arctos,3
Annelida,10927769,396471876,10927769,Annelida,phylum,Arctos,4
Annelida,10927769,509959029,10927769,Annelida,display_name,Arctos,
Annelida,10927769,509959030,10927769,Annelida,scientific_name,Arctos,
Animalia,10928629,840041651,10928629,(Linnaeus 1758),author_text,Arctos,
Animalia,10928629,840041652,10928629,ICZN,nomenclatural_code,Arctos,
Animalia,10928629,840041653,10928629,valid,taxon_status,Arctos,
Animalia,10928629,840041654,10928629,Animalia,kingdom,Arctos,1
Animalia,10928629,840041655,10928629,Animalia,display_name,Arctos,
Animalia,10928629,840041656,10928629,Animalia,scientific_name,Arctos,
Liopistha,10960308,621678629,349B1EDE-B63A-E96E-474378A41D00F3AF,"Meek, 1864",author_text,Arctos,
Liopistha,10960308,621678630,349B1EDE-B63A-E96E-474378A41D00F3AF,ICZN,nomenclatural_code,Arctos,
Liopistha,10960308,621678631,349B1EDE-B63A-E96E-474378A41D00F3AF,valid,taxon_status,Arctos,
Liopistha,10960308,621678633,349B1EDE-B63A-E96E-474378A41D00F3AF,WoRMS,source_authority,Arctos,
Liopistha,10960308,621678634,349B1EDE-B63A-E96E-474378A41D00F3AF,Animalia,kingdom,Arctos,1
Liopistha,10960308,621678635,349B1EDE-B63A-E96E-474378A41D00F3AF,Mollusca,phylum,Arctos,2
Liopistha,10960308,621678636,349B1EDE-B63A-E96E-474378A41D00F3AF,Bivalvia,class,Arctos,3
Liopistha,10960308,621678637,349B1EDE-B63A-E96E-474378A41D00F3AF,Heterodonta,subclass,Arctos,4
Liopistha,10960308,621678638,349B1EDE-B63A-E96E-474378A41D00F3AF,Euheterodonta,infraclass,Arctos,5
Liopistha,10960308,621678639,349B1EDE-B63A-E96E-474378A41D00F3AF,Anomalodesmata,superorder,Arctos,6
Liopistha,10960308,621678640,349B1EDE-B63A-E96E-474378A41D00F3AF,Poromyidae,family,Arctos,7
Liopistha,10960308,621678641,349B1EDE-B63A-E96E-474378A41D00F3AF,Liopistha,genus,Arctos,8
Liopistha,10960308,621679436,349B1EDE-B63A-E96E-474378A41D00F3AF,"<i>Liopistha</i> Meek, 1864",display_name,Arctos,
Liopistha,10960308,621679437,349B1EDE-B63A-E96E-474378A41D00F3AF,Liopistha,scientific_name,Arctos,
Unionida,10960782,621677975,3499353F-C70C-7F59-D40C6664917A8BD2,"Stoliczka, 1871",author_text,Arctos,
Unionida,10960782,621677976,3499353F-C70C-7F59-D40C6664917A8BD2,ICZN,nomenclatural_code,Arctos,
Unionida,10960782,621677977,3499353F-C70C-7F59-D40C6664917A8BD2,valid,taxon_status,Arctos,
Unionida,10960782,621677979,3499353F-C70C-7F59-D40C6664917A8BD2,WoRMS,source_authority,Arctos,
Unionida,10960782,621677980,3499353F-C70C-7F59-D40C6664917A8BD2,Animalia,kingdom,Arctos,1
Unionida,10960782,621677981,3499353F-C70C-7F59-D40C6664917A8BD2,Mollusca,phylum,Arctos,2
Unionida,10960782,621677982,3499353F-C70C-7F59-D40C6664917A8BD2,Bivalvia,class,Arctos,3
Unionida,10960782,621677983,3499353F-C70C-7F59-D40C6664917A8BD2,Palaeoheterodonta,subclass,Arctos,4
Unionida,10960782,621677984,3499353F-C70C-7F59-D40C6664917A8BD2,Unionida,order,Arctos,5
Unionida,10960782,621679896,3499353F-C70C-7F59-D40C6664917A8BD2,Unionida,display_name,Arctos,
Unionida,10960782,621679897,3499353F-C70C-7F59-D40C6664917A8BD2,Unionida,scientific_name,Arctos,
Pinna petrina,10965763,1054477969,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,ICZN,nomenclatural_code,Arctos,
Pinna petrina,10965763,1054477970,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,White,author_text,Arctos,
Pinna petrina,10965763,1054477971,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,"GBIF through Arctos, dperriguey, 2019-09-04",source_authority,Arctos,
Pinna petrina,10965763,1054477972,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Animalia,kingdom,Arctos,1
Pinna petrina,10965763,1054477973,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Mollusca,phylum,Arctos,2
Pinna petrina,10965763,1054477974,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Bivalvia,class,Arctos,3
Pinna petrina,10965763,1054477975,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Pterioida,order,Arctos,4
Pinna petrina,10965763,1054477976,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Pinnidae,family,Arctos,5
Pinna petrina,10965763,1054477977,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Pinna,genus,Arctos,6
Pinna petrina,10965763,1054477978,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Pinna petrina,species,Arctos,7
Pinna petrina,10965763,1054477979,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,Pinna petrina,scientific_name,Arctos,
Pinna petrina,10965763,1054477980,AD83C7D4-BA02-C477-AC6D04F3A08C47B9,<i>Pinna petrina</i> White,display_name,Arctos,
Clypeaster florealis,10965864,699842508,153CBA80-CB25-8237-CA20F8A25E481365,Animalia,kingdom,Arctos,1
Clypeaster florealis,10965864,699842509,153CBA80-CB25-8237-CA20F8A25E481365,Metazoa,subkingdom,Arctos,2
Clypeaster florealis,10965864,699842510,153CBA80-CB25-8237-CA20F8A25E481365,Echinodermata,phylum,Arctos,3
Clypeaster florealis,10965864,699842511,153CBA80-CB25-8237-CA20F8A25E481365,Echinozoa,subphylum,Arctos,4
Clypeaster florealis,10965864,699842512,153CBA80-CB25-8237-CA20F8A25E481365,Echinoidea,class,Arctos,5
Clypeaster florealis,10965864,699842513,153CBA80-CB25-8237-CA20F8A25E481365,Euechinoidea,subclass,Arctos,6
Clypeaster florealis,10965864,699842514,153CBA80-CB25-8237-CA20F8A25E481365,Acroechinoidea,infraclass,Arctos,7
Clypeaster florealis,10965864,699842515,153CBA80-CB25-8237-CA20F8A25E481365,Clypeasteroida,order,Arctos,8
Clypeaster florealis,10965864,699842516,153CBA80-CB25-8237-CA20F8A25E481365,Clypeasterina,suborder,Arctos,9
Clypeaster florealis,10965864,699842517,153CBA80-CB25-8237-CA20F8A25E481365,Clypeasteridae,family,Arctos,10
Clypeaster florealis,10965864,699842518,153CBA80-CB25-8237-CA20F8A25E481365,Clypeaster,genus,Arctos,11
Clypeaster florealis,10965864,699842519,153CBA80-CB25-8237-CA20F8A25E481365,Clypeaster florealis,species,Arctos,12
Clypeaster florealis,10965864,699842541,153CBA80-CB25-8237-CA20F8A25E481365,<i>Clypeaster florealis</i>,display_name,Arctos,
Clypeaster florealis,10965864,699842542,153CBA80-CB25-8237-CA20F8A25E481365,Clypeaster florealis,scientific_name,Arctos,
Mytiloides mytiloides,10965913,783182029,A485E520-A4F9-B470-52271B73D913C45B,ICZN,nomenclatural_code,Arctos,
Mytiloides mytiloides,10965913,783182030,A485E520-A4F9-B470-52271B73D913C45B,Mantell 1822,author_text,Arctos,
Mytiloides mytiloides,10965913,783182031,A485E520-A4F9-B470-52271B73D913C45B,Animalia,kingdom,Arctos,1
Mytiloides mytiloides,10965913,783182032,A485E520-A4F9-B470-52271B73D913C45B,Metazoa,subkingdom,Arctos,2
Mytiloides mytiloides,10965913,783182033,A485E520-A4F9-B470-52271B73D913C45B,Mollusca,phylum,Arctos,3
Mytiloides mytiloides,10965913,783182034,A485E520-A4F9-B470-52271B73D913C45B,Bivalvia,class,Arctos,4
Mytiloides mytiloides,10965913,783182035,A485E520-A4F9-B470-52271B73D913C45B,Autobranchia,subclass,Arctos,5
Mytiloides mytiloides,10965913,783182036,A485E520-A4F9-B470-52271B73D913C45B,Pteriomorphia,infraclass,Arctos,6
Mytiloides mytiloides,10965913,783182037,A485E520-A4F9-B470-52271B73D913C45B,Myalinida,order,Arctos,7
Mytiloides mytiloides,10965913,783182038,A485E520-A4F9-B470-52271B73D913C45B,Inoceramoidea,superfamily,Arctos,8
Mytiloides mytiloides,10965913,783182039,A485E520-A4F9-B470-52271B73D913C45B,Inoceramidae,family,Arctos,9
Mytiloides mytiloides,10965913,783182040,A485E520-A4F9-B470-52271B73D913C45B,Mytiloides,genus,Arctos,10
Mytiloides mytiloides,10965913,783182041,A485E520-A4F9-B470-52271B73D913C45B,Mytiloides mytiloides,species,Arctos,11
Mytiloides mytiloides,10965913,783182042,A485E520-A4F9-B470-52271B73D913C45B,<i>Mytiloides mytiloides</i> Mantell 1822,display_name,Arctos,
Mytiloides mytiloides,10965913,783182043,A485E520-A4F9-B470-52271B73D913C45B,Mytiloides mytiloides,scientific_name,Arctos,
Prionocyclus macombi,10965919,706424617,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Animalia,kingdom,Arctos,1
Prionocyclus macombi,10965919,706424618,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Metazoa,subkingdom,Arctos,2
Prionocyclus macombi,10965919,706424619,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Mollusca,phylum,Arctos,3
Prionocyclus macombi,10965919,706424620,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Cephalopoda,class,Arctos,4
Prionocyclus macombi,10965919,706424621,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Ammonoidea,subclass,Arctos,5
Prionocyclus macombi,10965919,706424622,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Ammonitida,order,Arctos,6
Prionocyclus macombi,10965919,706424623,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Ammonitina,suborder,Arctos,7
Prionocyclus macombi,10965919,706424624,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Acanthocerataceae,superfamily,Arctos,8
Prionocyclus macombi,10965919,706424625,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Collignoniceratidae,family,Arctos,9
Prionocyclus macombi,10965919,706424626,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Collignoniceratinae,subfamily,Arctos,10
Prionocyclus macombi,10965919,706424627,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Prionocyclus,genus,Arctos,11
Prionocyclus macombi,10965919,706424628,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Prionocyclus macombi,species,Arctos,12
Prionocyclus macombi,10965919,706426523,AD687F27-05DE-EAAD-7A58302FC0E18FFB,<i>Prionocyclus macombi</i>,display_name,Arctos,
Prionocyclus macombi,10965919,706426524,AD687F27-05DE-EAAD-7A58302FC0E18FFB,Prionocyclus macombi,scientific_name,Arctos,
Periplomya elliptica,10966058,1154493559,BA302352-999B-CCD2-74D8C36B2805811E,ICZN,nomenclatural_code,Arctos,
Periplomya elliptica,10966058,1154493560,BA302352-999B-CCD2-74D8C36B2805811E,(Gabb),author_text,Arctos,
Periplomya elliptica,10966058,1154493561,BA302352-999B-CCD2-74D8C36B2805811E,"Higher classifications from PBDB through Arctos, species from Wade 1962 dperriguey, 2020-03-05",source_authority,Arctos,
Periplomya elliptica,10966058,1154493562,BA302352-999B-CCD2-74D8C36B2805811E,Animalia,kingdom,Arctos,1
Periplomya elliptica,10966058,1154493563,BA302352-999B-CCD2-74D8C36B2805811E,Metazoa,subkingdom,Arctos,2
Periplomya elliptica,10966058,1154493564,BA302352-999B-CCD2-74D8C36B2805811E,Mollusca,phylum,Arctos,3
Periplomya elliptica,10966058,1154493565,BA302352-999B-CCD2-74D8C36B2805811E,Bivalvia,class,Arctos,4
Periplomya elliptica,10966058,1154493566,BA302352-999B-CCD2-74D8C36B2805811E,Autobranchia,subclass,Arctos,5
Periplomya elliptica,10966058,1154493567,BA302352-999B-CCD2-74D8C36B2805811E,Heteroconchia,infraclass,Arctos,6
Periplomya elliptica,10966058,1154493568,BA302352-999B-CCD2-74D8C36B2805811E,Pandorida,order,Arctos,7
Periplomya elliptica,10966058,1154493569,BA302352-999B-CCD2-74D8C36B2805811E,Pandoroidea,superfamily,Arctos,8
Periplomya elliptica,10966058,1154493570,BA302352-999B-CCD2-74D8C36B2805811E,Laternulidae,family,Arctos,9
Periplomya elliptica,10966058,1154493571,BA302352-999B-CCD2-74D8C36B2805811E,Periplomya,genus,Arctos,10
Periplomya elliptica,10966058,1154493572,BA302352-999B-CCD2-74D8C36B2805811E,Periplomya elliptica,species,Arctos,11
Periplomya elliptica,10966058,1226396704,BA302352-999B-CCD2-74D8C36B2805811E,Periplomya elliptica,scientific_name,Arctos,
Periplomya elliptica,10966058,1226396705,BA302352-999B-CCD2-74D8C36B2805811E,<i>Periplomya elliptica</i> (Gabb),display_name,Arctos,
Cyprimeria cyprimeriformis,10966066,920031347,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,ICZN,nomenclatural_code,Arctos,
Cyprimeria cyprimeriformis,10966066,920031348,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Stanton 1893,author_text,Arctos,
Cyprimeria cyprimeriformis,10966066,920031349,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Kirkland 1996,source_authority,Arctos,
Cyprimeria cyprimeriformis,10966066,920031350,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Animalia,kingdom,Arctos,1
Cyprimeria cyprimeriformis,10966066,920031351,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Mollusca,phylum,Arctos,2
Cyprimeria cyprimeriformis,10966066,920031352,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Bivalvia,class,Arctos,3
Cyprimeria cyprimeriformis,10966066,920031353,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Cycloconchidae,family,Arctos,4
Cyprimeria cyprimeriformis,10966066,920031354,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Cyprimeria,genus,Arctos,5
Cyprimeria cyprimeriformis,10966066,920031355,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Cyprimeria cyprimeriformis,species,Arctos,6
Cyprimeria cyprimeriformis,10966066,920031356,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,Cyprimeria cyprimeriformis,scientific_name,Arctos,
Cyprimeria cyprimeriformis,10966066,920031357,AD485B0C-99F5-20B9-E5A3CEAEF4CE26E4,<i>Cyprimeria cyprimeriformis</i> Stanton 1893,display_name,Arctos,
Arecaceae,10967086,919778213,1153C7DE-9692-6EBE-068B8E1C3BA654CF,234449,aphiaid,Arctos,
Arecaceae,10967086,919778214,1153C7DE-9692-6EBE-068B8E1C3BA654CF,ICBN,nomenclatural_code,Arctos,
Arecaceae,10967086,919778215,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Dahdouh-Guebas F. (Ed.) (2018). World Mangroves database. Arecaceae. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=234449 on 2018-12-18,source_authority,Arctos,
Arecaceae,10967086,919778216,1153C7DE-9692-6EBE-068B8E1C3BA654CF,valid,taxon_status,Arctos,
Arecaceae,10967086,919778217,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Plantae,kingdom,Arctos,1
Arecaceae,10967086,919778218,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Viridaeplantae,subkingdom,Arctos,2
Arecaceae,10967086,919778219,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Streptophyta,infrakingdom,Arctos,3
Arecaceae,10967086,919778220,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Tracheophyta,phylum,Arctos,4
Arecaceae,10967086,919778221,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Spermatophytina,subdivision,Arctos,5
Arecaceae,10967086,919778222,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Magnoliopsida,class,Arctos,6
Arecaceae,10967086,919778223,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Lilianae,superorder,Arctos,7
Arecaceae,10967086,919778224,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Arecales,order,Arctos,8
Arecaceae,10967086,919778225,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Arecaceae,family,Arctos,9
Arecaceae,10967086,919778238,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Arecaceae,scientific_name,Arctos,
Arecaceae,10967086,919778239,1153C7DE-9692-6EBE-068B8E1C3BA654CF,Arecaceae,display_name,Arctos,
Chondrites bollensis,10967096,1051023697,A25940FB-F5A2-708F-E9246F24FB3933B8,Zieten,author_text,Arctos,
Chondrites bollensis,10967096,1051023698,A25940FB-F5A2-708F-E9246F24FB3933B8,ICZN,nomenclatural_code,Arctos,
Chondrites bollensis,10967096,1051023699,A25940FB-F5A2-708F-E9246F24FB3933B8,"GBIF, 2019",source_authority,Arctos,
Chondrites bollensis,10967096,1051023700,A25940FB-F5A2-708F-E9246F24FB3933B8,https://en.wikipedia.org/wiki/Chondrites_(genus),remark,Arctos,
Chondrites bollensis,10967096,1051023701,A25940FB-F5A2-708F-E9246F24FB3933B8,Animalia,kingdom,Arctos,1
Chondrites bollensis,10967096,1051023702,A25940FB-F5A2-708F-E9246F24FB3933B8,Chondrites,genus,Arctos,2
Chondrites bollensis,10967096,1051023703,A25940FB-F5A2-708F-E9246F24FB3933B8,Chondrites bollensis,species,Arctos,3
Chondrites bollensis,10967096,1051023704,A25940FB-F5A2-708F-E9246F24FB3933B8,Chondrites bollensis,scientific_name,Arctos,
Chondrites bollensis,10967096,1051023705,A25940FB-F5A2-708F-E9246F24FB3933B8,<i>Chondrites bollensis</i> Zieten,display_name,Arctos,
Tylostoma,10967333,839977796,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,ICZN,nomenclatural_code,Arctos,
Tylostoma,10967333,839977797,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Animalia,kingdom,Arctos,1
Tylostoma,10967333,839977798,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Mollusca,phylum,Arctos,2
Tylostoma,10967333,839977799,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Gastropoda,class,Arctos,3
Tylostoma,10967333,839977800,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Caenogastropoda,subclass,Arctos,4
Tylostoma,10967333,839977801,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Capaniloidea,superfamily,Arctos,5
Tylostoma,10967333,839977802,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Tylostomatidae,family,Arctos,6
Tylostoma,10967333,839977803,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Tylostoma,genus,Arctos,7
Tylostoma,10967333,839977912,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,<i>Tylostoma</i>,display_name,Arctos,
Tylostoma,10967333,839977913,06E6A24E-B9A0-4A8C-5A8D4B1075FFAED5,Tylostoma,scientific_name,Arctos,
Euspira cragini,10968090,920483359,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,ICZN,nomenclatural_code,Arctos,
Euspira cragini,10968090,920483360,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Stanton,author_text,Arctos,
Euspira cragini,10968090,920483361,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,"Genus from WoRMS, dperriguey, 2019-02-12; Species from Kues and Lucas 2001",source_authority,Arctos,
Euspira cragini,10968090,920483362,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Animalia,kingdom,Arctos,1
Euspira cragini,10968090,920483363,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Mollusca,phylum,Arctos,2
Euspira cragini,10968090,920483364,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Gastropoda,class,Arctos,3
Euspira cragini,10968090,920483365,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Caenogastropoda,subclass,Arctos,4
Euspira cragini,10968090,920483366,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Littorinimorpha,order,Arctos,5
Euspira cragini,10968090,920483367,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Naticoidea,superfamily,Arctos,6
Euspira cragini,10968090,920483368,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Naticidae,family,Arctos,7
Euspira cragini,10968090,920483369,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Polinicinae,subfamily,Arctos,8
Euspira cragini,10968090,920483370,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Euspira,genus,Arctos,9
Euspira cragini,10968090,920483371,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Euspira cragini,species,Arctos,10
Euspira cragini,10968090,920483372,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,Euspira cragini,scientific_name,Arctos,
Euspira cragini,10968090,920483373,E5BC9B72-B6B7-1397-9A2EAEF14F6BD5E3,<i>Euspira cragini</i> Stanton,display_name,Arctos,
Serpula cragini,10968817,920633223,5D322B43-D57E-53DD-233D0319A3CD8356,ICZN,nomenclatural_code,Arctos,
Serpula cragini,10968817,920633224,5D322B43-D57E-53DD-233D0319A3CD8356,"Twenhofel, 1924",author_text,Arctos,
Serpula cragini,10968817,920633225,5D322B43-D57E-53DD-233D0319A3CD8356,"From Scott 1970, dperriguey, 2019-02-19",source_authority,Arctos,
Serpula cragini,10968817,920633226,5D322B43-D57E-53DD-233D0319A3CD8356,Animalia,kingdom,Arctos,1
Serpula cragini,10968817,920633227,5D322B43-D57E-53DD-233D0319A3CD8356,Annelida,phylum,Arctos,2
Serpula cragini,10968817,920633228,5D322B43-D57E-53DD-233D0319A3CD8356,Polychaeta,class,Arctos,3
Serpula cragini,10968817,920633229,5D322B43-D57E-53DD-233D0319A3CD8356,Sabellida,order,Arctos,4
Serpula cragini,10968817,920633230,5D322B43-D57E-53DD-233D0319A3CD8356,Serpulidae,family,Arctos,5
Serpula cragini,10968817,920633231,5D322B43-D57E-53DD-233D0319A3CD8356,Serpula,genus,Arctos,6
Serpula cragini,10968817,920633232,5D322B43-D57E-53DD-233D0319A3CD8356,Serpula cragini,species,Arctos,7
Serpula cragini,10968817,920633233,5D322B43-D57E-53DD-233D0319A3CD8356,Serpula cragini,scientific_name,Arctos,
Serpula cragini,10968817,920633234,5D322B43-D57E-53DD-233D0319A3CD8356,"<i>Serpula cragini</i> Twenhofel, 1924",display_name,Arctos,
Praescabrotrigonia clavigera,10969432,839949264,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,ICZN,nomenclatural_code,Arctos,
Praescabrotrigonia clavigera,10969432,839949265,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,WoRMS through Arctos dperriguey 2018-11-21,source_authority,Arctos,
Praescabrotrigonia clavigera,10969432,839949266,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,"(Cragin, 1893)",author_text,Arctos,
Praescabrotrigonia clavigera,10969432,839949267,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Animalia,kingdom,Arctos,1
Praescabrotrigonia clavigera,10969432,839949268,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Mollusca,phylum,Arctos,2
Praescabrotrigonia clavigera,10969432,839949269,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Bivalvia,class,Arctos,3
Praescabrotrigonia clavigera,10969432,839949270,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Palaeoheterodonta,subclass,Arctos,4
Praescabrotrigonia clavigera,10969432,839949271,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Trigoniida,order,Arctos,5
Praescabrotrigonia clavigera,10969432,839949272,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Megatrigonioidea,superfamily,Arctos,6
Praescabrotrigonia clavigera,10969432,839949273,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Pterotrigoniidae,family,Arctos,7
Praescabrotrigonia clavigera,10969432,839949274,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Praescabrotrigonia,genus,Arctos,8
Praescabrotrigonia clavigera,10969432,839949275,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Praescabrotrigonia clavigera,species,Arctos,9
Praescabrotrigonia clavigera,10969432,839949279,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,"<i>Praescabrotrigonia clavigera</i> (Cragin, 1893)",display_name,Arctos,
Praescabrotrigonia clavigera,10969432,839949280,2BBD8970-F888-F184-2DDEB6D75AC0E3B5,Praescabrotrigonia clavigera,scientific_name,Arctos,
Pisces,11115027,1006026041,86D5315AFD7F10DDE0507281913441B1,11676,aphiaid,Arctos,
Pisces,11115027,1006026042,86D5315AFD7F10DDE0507281913441B1,"Froese, R. and D. Pauly. Editors. (2018). FishBase. Pisces. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=11676 on 2018-12-18",source_authority,Arctos,
Pisces,11115027,1006026043,86D5315AFD7F10DDE0507281913441B1,valid,taxon_status,Arctos,
Pisces,11115027,1006026044,86D5315AFD7F10DDE0507281913441B1,Animalia,kingdom,Arctos,2
Pisces,11115027,1006026045,86D5315AFD7F10DDE0507281913441B1,Chordata,phylum,Arctos,3
Pisces,11115027,1006026046,86D5315AFD7F10DDE0507281913441B1,Vertebrata,subphylum,Arctos,4
Pisces,11115027,1006026047,86D5315AFD7F10DDE0507281913441B1,Gnathostomata,superclass,Arctos,5
Pisces,11115027,1006026048,86D5315AFD7F10DDE0507281913441B1,Pisces,superclass,Arctos,6
Pisces,11115027,1006026049,86D5315AFD7F10DDE0507281913441B1,ICZN,nomenclatural_code,Arctos,
Pisces,11115027,1006039203,86D5315AFD7F10DDE0507281913441B1,Pisces,scientific_name,Arctos,
Pisces,11115027,1006039204,86D5315AFD7F10DDE0507281913441B1,Pisces,display_name,Arctos,
Amberleya mudgeana,11573154,1030550978,86FB6DA156BBF7EFE050728191343FAC,Meek,author_text,Arctos,
Amberleya mudgeana,11573154,1030551050,86FB6DA156BBF7EFE050728191343FAC,ICZN,nomenclatural_code,Arctos,
Amberleya mudgeana,11573154,1030551052,86FB6DA156BBF7EFE050728191343FAC,"Up to genus copied from WoRMS (via Arctos), dperriguey, 2019-01-01",remark,Arctos,
Amberleya mudgeana,11573154,1030551068,86FB6DA156BBF7EFE050728191343FAC,Cushman 1946,source_authority,Arctos,
Amberleya mudgeana,11573154,1030551191,86FB6DA156BBF7EFE050728191343FAC,extinct,taxon_status,Arctos,
Amberleya mudgeana,11573154,1030551193,86FB6DA156BBF7EFE050728191343FAC,Animalia,kingdom,Arctos,1
Amberleya mudgeana,11573154,1030551195,86FB6DA156BBF7EFE050728191343FAC,Mollusca,phylum,Arctos,2
Amberleya mudgeana,11573154,1030551197,86FB6DA156BBF7EFE050728191343FAC,Gastropoda,class,Arctos,3
Amberleya mudgeana,11573154,1030551198,86FB6DA156BBF7EFE050728191343FAC,Vetigastropoda,subclass,Arctos,4
Amberleya mudgeana,11573154,1030551200,86FB6DA156BBF7EFE050728191343FAC,Seguenziida,order,Arctos,5
Amberleya mudgeana,11573154,1030551202,86FB6DA156BBF7EFE050728191343FAC,Seguenzioidea,superfamily,Arctos,6
Amberleya mudgeana,11573154,1030551203,86FB6DA156BBF7EFE050728191343FAC,Eucyclidae,family,Arctos,7
Amberleya mudgeana,11573154,1030551205,86FB6DA156BBF7EFE050728191343FAC,Amberleya,genus,Arctos,8
